"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","significant","direction"
"Gene0544",101.804785876299,-0.0106543103937073,0.207979299358446,0.938501599463947,0.996956999441157,FALSE,"Not significant"
"Gene0658",6.96943907359731,0.0094653001194992,0.245807586478423,0.939657547055406,0.996956999441157,FALSE,"Not significant"
"Gene0734",44.0982299304777,-0.011755802586222,0.218433906174862,0.93258492144019,0.996956999441157,FALSE,"Not significant"
"Gene0736",531.556462937931,0.0103923555088301,0.177962519423697,0.943156587977285,0.996956999441157,FALSE,"Not significant"
"Gene0810",203.426528390537,-0.0100276743531562,0.186590328096176,0.941401450486584,0.996956999441157,FALSE,"Not significant"
"Gene0811",42.0731412098057,-0.0104694513860885,0.21491031662698,0.938102635164173,0.996956999441157,FALSE,"Not significant"
"Gene0853",102.392326082606,-0.00985619674516757,0.190433912181607,0.943195721254041,0.996956999441157,FALSE,"Not significant"
"Gene0931",86.3180892192572,-0.011184829041789,0.196898742229744,0.935517623610715,0.996956999441157,FALSE,"Not significant"
"Gene0104",994.706592245221,0.00445145705185217,0.212785968531505,0.975757800867215,0.998056918096373,FALSE,"Not significant"
"Gene0124",122.036828406164,-0.00566728859101806,0.192692837947907,0.96679840405729,0.998056918096373,FALSE,"Not significant"
"Gene0138",33.7165054569288,0.00806458148756899,0.203596899420098,0.955587596150456,0.998056918096373,FALSE,"Not significant"
"Gene0160",661.40780131764,-0.0059270865240701,0.174633588486594,0.974220326737929,0.998056918096373,FALSE,"Not significant"
"Gene0163",112.791404445179,-0.00294466775250009,0.203341199402626,0.98134851932878,0.998056918096373,FALSE,"Not significant"
"Gene0195",369.779982481739,0.00245078290225892,0.19983389736764,0.983928710964574,0.998056918096373,FALSE,"Not significant"
"Gene0197",43.2433931988527,-0.00907197242661323,0.211508716720728,0.946154383965119,0.998056918096373,FALSE,"Not significant"
"Gene0239",1213.48525974933,-0.0120212234182374,0.206005530613984,0.95566123694487,0.998056918096373,FALSE,"Not significant"
"Gene0241",77.2096318231244,0.00743259379667368,0.191212583366321,0.959077302287178,0.998056918096373,FALSE,"Not significant"
"Gene0265",41.006536118039,-0.00523359559996819,0.195802056136904,0.969672328487381,0.998056918096373,FALSE,"Not significant"
"Gene0286",23.3755329275139,0.00836787690414663,0.218002498559389,0.95450925384605,0.998056918096373,FALSE,"Not significant"
"Gene0302",217.650766568388,0.00368235893840124,0.212950266697553,0.97879928374261,0.998056918096373,FALSE,"Not significant"
"Gene0318",32.3207728930859,-0.00682092828991072,0.198811565648552,0.963271121215931,0.998056918096373,FALSE,"Not significant"
"Gene0339",173.90500236159,0.00611368866402551,0.202952459783549,0.973775073113759,0.998056918096373,FALSE,"Not significant"
"Gene0344",44.8054570128129,-0.00226897449834567,0.202266758929582,0.982155619713281,0.998056918096373,FALSE,"Not significant"
"Gene0361",185.148548086811,0.00875009008709334,0.210853856462114,0.950821297522633,0.998056918096373,FALSE,"Not significant"
"Gene0363",134.369854217777,0.00839172593519611,0.238168521354575,0.949997385434018,0.998056918096373,FALSE,"Not significant"
"Gene0393",67.7615520412218,0.00687386508649101,0.193008461423019,0.962714959820819,0.998056918096373,FALSE,"Not significant"
"Gene0407",19.9562414464533,0.00359200258247625,0.228668454980068,0.980156687294149,0.998056918096373,FALSE,"Not significant"
"Gene0478",69.7382082886116,-0.00523352435293859,0.234592520879531,0.968030946704059,0.998056918096373,FALSE,"Not significant"
"Gene0491",27.4708348152642,0.00366212240161157,0.223907520274814,0.980616162402633,0.998056918096373,FALSE,"Not significant"
"Gene0516",48.176264479012,-0.00428178349522189,0.19870234220178,0.975035710719402,0.998056918096373,FALSE,"Not significant"
"Gene0519",106.654264601765,-0.00464447850355558,0.180733233828481,0.972327521054853,0.998056918096373,FALSE,"Not significant"
"Gene0545",26.0361970408094,-0.00454406740021569,0.223053586739139,0.972334599853403,0.998056918096373,FALSE,"Not significant"
"Gene0612",32.1314666524487,-0.00409395840763654,0.264968699486246,0.958668515865833,0.998056918096373,FALSE,"Not significant"
"Gene0635",186.441924524799,0.00656412512618513,0.188447510657799,0.965008080264984,0.998056918096373,FALSE,"Not significant"
"Gene0666",272.9560586572,0.00364169635691185,0.185937722057159,0.980086807601699,0.998056918096373,FALSE,"Not significant"
"Gene0687",45.1995221013706,0.00582580173268,0.208116162963757,0.968775561993088,0.998056918096373,FALSE,"Not significant"
"Gene0728",48.7237689753206,-0.00504361569761692,0.226569147937187,0.968025850326358,0.998056918096373,FALSE,"Not significant"
"Gene0784",71.6647126219531,-0.00869010721058389,0.205083464323032,0.949401783576233,0.998056918096373,FALSE,"Not significant"
"Gene0807",81.2933606338432,-0.00736548858791038,0.217406896073671,0.956798627302124,0.998056918096373,FALSE,"Not significant"
"Gene0868",82.5249472047575,0.00812290311596976,0.214158147276682,0.955078259623786,0.998056918096373,FALSE,"Not significant"
"Gene0883",200.152576701259,0.00787268459367349,0.213482303600679,0.952190693174852,0.998056918096373,FALSE,"Not significant"
"Gene0888",63.4850088400478,-0.00794204864809944,0.217009338149089,0.952696261649263,0.998056918096373,FALSE,"Not significant"
"Gene0932",149.186688935776,0.00307379812079061,0.222165340207668,0.983839123124976,0.998056918096373,FALSE,"Not significant"
"Gene0950",70.6945086238289,-0.00430081351322304,0.189908058446126,0.974201141085363,0.998056918096373,FALSE,"Not significant"
"Gene0983",33.087299038758,0.0038407182256044,0.202563833076756,0.980042476783583,0.998056918096373,FALSE,"Not significant"
"Gene0984",579.353689320997,0.00965032296559253,0.194589944102393,0.969989979546085,0.998056918096373,FALSE,"Not significant"
"Gene0993",432.372239159754,0.00727169791333313,0.182062317215373,0.959717387183256,0.998056918096373,FALSE,"Not significant"
"Gene0650",14.494493390403,0.00220343577995977,0.226674524180247,0.988325472495449,0.998529449246014,FALSE,"Not significant"
"Gene0834",57.8655800790953,-0.00216494973702833,0.191908404711021,0.986386801799269,0.998529449246014,FALSE,"Not significant"
"Gene0977",186.008576833972,-0.00192726539087557,0.196176703480796,0.987819747868559,0.998529449246014,FALSE,"Not significant"
"Gene0992",79.9673471073344,-0.00126973276111822,0.214438030222129,0.988433094855255,0.998529449246014,FALSE,"Not significant"
"Gene0207",28.6967196322152,-0.000473243167708145,0.218164697149942,0.994499018305143,0.999295210772656,FALSE,"Not significant"
"Gene0231",64.1892841410077,0.000605739885082231,0.20941444271822,0.998226954628067,0.999295210772656,FALSE,"Not significant"
"Gene0271",18.0229650209172,-0.000528187967752533,0.232389255051065,0.995445814189352,0.999295210772656,FALSE,"Not significant"
"Gene0282",9.4691153181728,2.89594100792507e-05,0.231827861549097,0.999104884096703,0.999295210772656,FALSE,"Not significant"
"Gene0420",230.990655599504,0.00140621095800756,0.205486179810479,0.994004255630028,0.999295210772656,FALSE,"Not significant"
"Gene0577",109.223921653915,-0.000773268594916754,0.206787290029642,0.992861980483005,0.999295210772656,FALSE,"Not significant"
"Gene0722",162.244975275612,0.00120301040775928,0.227496063692044,0.995224643094969,0.999295210772656,FALSE,"Not significant"
"Gene0790",107.085830101526,0.00102531818889931,0.193866485011455,0.995567476379612,0.999295210772656,FALSE,"Not significant"
"Gene0801",16.0158467400024,0.000315830720241221,0.2184620302491,0.999295210772656,0.999295210772656,FALSE,"Not significant"
"Gene0997",105.619169803097,0.000803312558812202,0.188591182964585,0.996783804396926,0.999295210772656,FALSE,"Not significant"
